,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
980192,5/27/2017 17:32,5/27/2017 17:39,426,Ravenswood Ave & Lawrence Ave,Lincoln Ave & Leavitt St,Subscriber,Female,1986
345613,3/15/2017 17:21,3/15/2017 17:25,251,Wood St & Division St,Western Ave & Division St,Subscriber,Male,1985
777309,5/10/2017 8:38,5/10/2017 8:51,808,State St & Pearson St,Orleans St & Merchandise Mart Plaza,Customer,,
884804,5/18/2017 13:06,5/18/2017 13:15,521,Kimbark Ave & 53rd St,Ellis Ave & 58th St,Customer,,
194101,2/17/2017 18:16,2/17/2017 18:22,383,Sedgwick St & Huron St,Clybourn Ave & Division St,Subscriber,Male,1985
175680,2/15/2017 6:47,2/15/2017 6:51,230,Kedzie Ave & Palmer Ct,California Ave & Milwaukee Ave,Subscriber,Female,1988
1287595,6/15/2017 10:32,6/15/2017 10:48,929,Canal St & Monroe St (*),Halsted St & Blackhawk St (*),Subscriber,Male,1990
1268645,6/13/2017 18:36,6/13/2017 18:45,571,Michigan Ave & Washington St,State St & Pearson St,Subscriber,Male,1989
712133,5/2/2017 17:34,5/2/2017 17:42,458,Wells St & Huron St,Clinton St & Madison St,Subscriber,Male,1977
1325677,6/17/2017 15:24,6/17/2017 15:28,269,Clark St & Elm St,Wells St & Evergreen Ave,Subscriber,Male,1985
801467,5/12/2017 15:29,5/12/2017 15:44,914,Burnham Harbor,Lake Shore Dr & Monroe St,Subscriber,Female,1992
371191,3/20/2017 22:41,3/20/2017 22:54,743,Elston Ave & Wabansia Ave,Campbell Ave & Fullerton Ave,Subscriber,Female,1982
111174,1/31/2017 18:42,1/31/2017 18:46,247,Jefferson St & Monroe St,Dearborn St & Monroe St,Subscriber,Male,1993
1075092,6/2/2017 17:23,6/2/2017 17:38,892,Indiana Ave & 26th St,Fort Dearborn Dr & 31st St,Customer,,
716795,5/3/2017 8:56,5/3/2017 9:04,507,McClurg Ct & Illinois St,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1965
330463,3/10/2017 8:50,3/10/2017 9:10,1192,Clinton St & Madison St,Columbus Dr & Randolph St,Subscriber,Male,1960
135107,2/6/2017 17:31,2/6/2017 17:46,907,Ravenswood Ave & Lawrence Ave,Budlong Woods Library,Subscriber,Male,1971
568053,4/17/2017 5:46,4/17/2017 6:06,1185,Elston Ave & Wabansia Ave,LaSalle St & Jackson Blvd,Subscriber,Male,1962
513313,4/11/2017 20:00,4/11/2017 20:56,3360,Montrose Harbor,Wabash Ave & Grand Ave,Customer,,
1352751,6/19/2017 11:06,6/19/2017 11:25,1114,Wilton Ave & Belmont Ave,Larrabee St & Division St,Subscriber,Male,1991
1158832,6/7/2017 16:39,6/7/2017 16:49,655,Wabash Ave & Wacker Pl,Kingsbury St & Kinzie St,Subscriber,Male,1982
1435091,6/24/2017 9:03,6/24/2017 9:20,1041,Lakeview Ave & Fullerton Pkwy,Clybourn Ave & Division St,Subscriber,Female,1959
412283,3/28/2017 8:30,3/28/2017 8:41,710,Troy St & North Ave,Kedzie Ave & Milwaukee Ave,Subscriber,Female,1981
1425229,6/23/2017 16:10,6/23/2017 16:33,1391,Racine Ave (May St) & Fulton St,Theater on the Lake,Subscriber,Male,1989
1192905,6/9/2017 14:39,6/9/2017 14:45,307,Wells St & Concord Ln,Sedgwick St & Webster Ave,Subscriber,Male,1986
912094,5/21/2017 15:51,5/21/2017 16:20,1764,McClurg Ct & Illinois St,Theater on the Lake,Customer,,
367842,3/20/2017 14:50,3/20/2017 14:56,370,Franklin St & Quincy St,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1962
594755,4/19/2017 8:46,4/19/2017 8:52,315,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,Subscriber,Male,1985
1037687,5/31/2017 15:07,5/31/2017 16:45,5914,Dearborn St & Erie St,Clark St & Lincoln Ave,Customer,,
1344082,6/18/2017 18:09,6/18/2017 18:12,173,Greenview Ave & Fullerton Ave,Southport Ave & Wrightwood Ave,Subscriber,Male,1988
991083,5/28/2017 14:33,5/28/2017 14:56,1388,Clark St & Lake St,Lincoln Ave & Fullerton Ave,Subscriber,Male,1976
282453,3/1/2017 20:20,3/1/2017 20:28,516,Orleans St & Ohio St,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1981
1013747,5/29/2017 19:19,5/29/2017 19:43,1442,Loomis St & Jackson Blvd,Sangamon St & Washington Blvd (*),Customer,,
959131,5/26/2017 6:02,5/26/2017 6:12,593,Lakeview Ave & Fullerton Pkwy,Ashland Ave & Wellington Ave,Subscriber,Male,1986
1241626,6/12/2017 8:11,6/12/2017 8:24,753,Racine Ave (May St) & Fulton St,Artesian Ave & Hubbard St,Subscriber,Male,1985
1319383,6/17/2017 10:57,6/17/2017 11:03,393,Ashland Ave & Chicago Ave,Wood St & Hubbard St,Subscriber,Female,1986
967788,5/27/2017 2:39,5/27/2017 2:55,938,Wabash Ave & Adams St,Indiana Ave & Roosevelt Rd,Customer,,
795878,5/12/2017 7:57,5/12/2017 8:24,1610,Field Blvd & South Water St,Clark St & Elm St,Subscriber,Female,1965
999462,5/29/2017 7:22,5/29/2017 7:45,1333,Cannon Dr & Fullerton Ave,Streeter Dr & Grand Ave,Subscriber,Male,1969
4314,1/3/2017 7:47,1/3/2017 7:50,145,Clark St & Wellington Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1989
956299,5/25/2017 18:38,5/25/2017 18:51,755,Racine Ave & Fullerton Ave,Southport Ave & Irving Park Rd,Subscriber,Male,1977
1412227,6/22/2017 18:07,6/22/2017 18:27,1247,State St & Randolph St,Wood St & Hubbard St,Subscriber,Female,1977
475058,4/8/2017 11:07,4/8/2017 11:13,357,Wentworth Ave & 24th St,Shields Ave & 31st St,Subscriber,Male,1993
1382658,6/21/2017 7:45,6/21/2017 7:51,348,Ashland Ave & Belle Plaine Ave,Southport Ave & Waveland Ave,Subscriber,Male,1992
770514,5/9/2017 16:09,5/9/2017 16:12,164,Lake Shore Dr & Ohio St,Fairbanks Ct & Grand Ave,Subscriber,Male,1982
43155,1/17/2017 6:55,1/17/2017 6:58,200,Damen Ave & Division St,Damen Ave & Pierce Ave,Subscriber,Male,1991
1466372,6/25/2017 17:42,6/25/2017 18:07,1502,Racine Ave & Belmont Ave,Racine Ave & Belmont Ave,Subscriber,Male,1983
471299,4/7/2017 17:28,4/7/2017 17:35,456,Franklin St & Jackson Blvd,Clinton St & Lake St,Subscriber,Male,1990
459670,4/6/2017 7:51,4/6/2017 8:11,1191,Hampden Ct & Diversey Pkwy,Franklin St & Lake St,Subscriber,Male,1988
113599,2/1/2017 9:06,2/1/2017 9:12,381,State St & Randolph St,Clinton St & Lake St,Subscriber,Male,1984
373728,3/21/2017 10:59,3/21/2017 11:12,744,State St & Kinzie St,Field Blvd & South Water St,Customer,,
1245609,6/12/2017 13:39,6/12/2017 13:45,380,Hermitage Ave & Polk St,May St & Taylor St,Subscriber,Male,1987
540246,4/15/2017 8:39,4/15/2017 8:49,579,Kingsbury St & Erie St,McClurg Ct & Erie St,Subscriber,Male,1983
1404919,6/22/2017 11:42,6/22/2017 11:45,138,Michigan Ave & Lake St,Stetson Ave & South Water St,Subscriber,Male,1951
969367,5/27/2017 10:13,5/27/2017 10:28,876,Western Ave & Winnebago Ave,California Ave & Cortez St,Customer,,
478304,4/8/2017 14:05,4/8/2017 14:13,471,Dusable Harbor,Lake Shore Dr & Monroe St,Customer,,
697148,4/29/2017 7:39,4/29/2017 7:56,1007,Ashland Ave & Division St,Aberdeen St & Monroe St,Subscriber,Female,1990
1038928,5/31/2017 16:30,5/31/2017 16:51,1244,Lincoln Ave & Belmont Ave,Sheffield Ave & Kingsbury St,Subscriber,Female,1992
825657,5/14/2017 11:43,5/14/2017 12:00,1024,Adler Planetarium,Lake Shore Dr & Monroe St,Customer,,
1129661,6/5/2017 18:20,6/5/2017 18:29,526,Damen Ave & Pierce Ave,Western Ave & Winnebago Ave,Subscriber,Male,1988
627459,4/22/2017 16:49,4/22/2017 17:34,2706,Streeter Dr & Grand Ave,Shedd Aquarium,Customer,,
1046831,6/1/2017 6:29,6/1/2017 6:42,783,Indiana Ave & Roosevelt Rd,Franklin St & Monroe St,Subscriber,Male,1980
528235,4/13/2017 18:04,4/13/2017 18:08,269,Clark St & Wellington Ave,Clark St & Wrightwood Ave,Subscriber,Male,1983
1399688,6/22/2017 5:14,6/22/2017 5:20,382,Broadway & Belmont Ave,Sheffield Ave & Waveland Ave,Subscriber,Male,1993
1453626,6/25/2017 0:36,6/25/2017 0:48,706,Logan Blvd & Elston Ave,Sheffield Ave & Wrightwood Ave,Customer,,
74801,1/23/2017 10:30,1/23/2017 10:39,575,Sedgwick St & Huron St,Wacker Dr & Washington St,Subscriber,Male,1983
1366606,6/20/2017 8:23,6/20/2017 8:35,687,Carpenter St & Huron St,Orleans St & Merchandise Mart Plaza,Subscriber,Female,1977
99633,1/28/2017 13:42,1/28/2017 13:50,458,Milwaukee Ave & Rockwell St,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1984
813668,5/13/2017 13:41,5/13/2017 13:58,1018,Paulina St & Montrose Ave,Broadway & Argyle St,Subscriber,Female,1962
457461,4/5/2017 6:59,4/5/2017 7:09,605,Clinton St & Tilden St,Dearborn St & Monroe St,Subscriber,Male,1979
621145,4/21/2017 22:25,4/21/2017 22:30,279,Lake Shore Dr & Ohio St,Wabash Ave & Grand Ave,Subscriber,Male,1987
81178,1/24/2017 13:02,1/24/2017 13:03,69,Francisco Ave & Foster Ave,Francisco Ave & Foster Ave,Subscriber,,1980
1408969,6/22/2017 16:35,6/22/2017 16:44,516,Sheridan Rd & Montrose Ave,Ravenswood Ave & Montrose Ave (*),Subscriber,Male,1981
1446170,6/24/2017 16:25,6/24/2017 16:31,319,Sheffield Ave & Fullerton Ave,Southport Ave & Wrightwood Ave,Subscriber,Male,1985
1488816,6/27/2017 7:13,6/27/2017 7:19,352,Cuyler Ave & Augusta St,Ridgeland Ave & Lake St,Subscriber,Male,1952
823227,5/14/2017 7:58,5/14/2017 8:19,1301,Indiana Ave & 31st St,Burnham Harbor,Customer,,
1380820,6/21/2017 1:26,6/21/2017 1:38,726,Michigan Ave & Washington St,Buckingham Fountain,Customer,,
986034,5/28/2017 9:43,5/28/2017 10:02,1131,Streeter Dr & Grand Ave,McClurg Ct & Illinois St,Customer,,
1047544,6/1/2017 7:25,6/1/2017 7:30,284,Clark St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1984
1138890,6/6/2017 12:47,6/6/2017 12:57,606,Columbus Dr & Randolph St,Canal St & Madison St,Subscriber,Male,1991
156037,2/11/2017 10:41,2/11/2017 10:43,112,Clarendon Ave & Junior Ter,Sheridan Rd & Montrose Ave,Subscriber,Male,1983
890639,5/18/2017 18:02,5/18/2017 18:32,1807,Millennium Park,Wabash Ave & Grand Ave,Customer,,
917291,5/22/2017 8:19,5/22/2017 8:26,416,Wabash Ave & Roosevelt Rd,Shedd Aquarium,Subscriber,Male,1980
536304,4/14/2017 16:23,4/14/2017 16:41,1085,Milwaukee Ave & Rockwell St,Damen Ave & Division St,Subscriber,Male,1983
1519509,6/28/2017 21:22,6/28/2017 21:26,276,Wilton Ave & Diversey Pkwy,Hampden Ct & Diversey Pkwy,Subscriber,Male,1990
213570,2/19/2017 13:03,2/19/2017 13:21,1069,Lake Shore Dr & Wellington Ave,Lake Shore Dr & Diversey Pkwy,Customer,,
7638,1/3/2017 18:38,1/3/2017 18:44,316,Broadway & Wilson Ave,Clark St & Montrose Ave,Subscriber,Male,1972
1459207,6/25/2017 13:05,6/25/2017 13:06,60,Campbell Ave & North Ave,Campbell Ave & North Ave,Subscriber,Female,1992
1518837,6/28/2017 20:17,6/28/2017 20:23,354,Wells St & Evergreen Ave,Halsted St & Blackhawk St (*),Subscriber,Male,1990
1179208,6/8/2017 17:49,6/8/2017 17:54,317,Franklin St & Lake St,Kingsbury St & Erie St,Subscriber,Male,1989
630251,4/23/2017 8:00,4/23/2017 8:46,2775,Shedd Aquarium,State St & Van Buren St,Customer,,
264137,2/26/2017 16:11,2/26/2017 16:44,1995,Spaulding Ave & Division St,California Ave & Division St,Subscriber,Male,1991
88042,1/25/2017 17:09,1/25/2017 17:15,347,Dearborn St & Monroe St,Federal St & Polk St,Subscriber,Male,1973
166214,2/13/2017 16:35,2/13/2017 16:39,265,Sheffield Ave & Fullerton Ave,Bissell St & Armitage Ave,Subscriber,Female,1985
1012496,5/29/2017 18:14,5/29/2017 18:49,2106,Clarendon Ave & Leland Ave,Theater on the Lake,Customer,,
1531545,6/29/2017 17:49,6/29/2017 17:57,489,Clark St & Randolph St,St. Clair St & Erie St,Subscriber,Male,1988
1217529,6/10/2017 18:27,6/10/2017 18:39,700,Larrabee St & Oak St,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1955
1214511,6/10/2017 16:16,6/10/2017 16:27,664,Loomis St & Taylor St (*),Morgan St & Polk St,Subscriber,Female,1994
207908,2/18/2017 18:26,2/18/2017 19:19,3185,Wabash Ave & Wacker Pl,Streeter Dr & Grand Ave,Customer,,
1171468,6/8/2017 11:27,6/8/2017 11:42,921,Greenview Ave & Diversey Pkwy,Theater on the Lake,Subscriber,Female,1994
1434993,6/24/2017 8:53,6/24/2017 9:03,575,Michigan Ave & 18th St,McCormick Place,Customer,,
994375,5/28/2017 17:17,5/28/2017 17:41,1437,Montrose Harbor,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1968
1021782,5/30/2017 13:24,5/30/2017 13:55,1846,Michigan Ave & Oak St,Lake Shore Dr & Belmont Ave,Customer,,
1213155,6/10/2017 15:23,6/10/2017 15:40,1040,Streeter Dr & Grand Ave,Lake Shore Dr & North Blvd,Customer,,
1202929,6/10/2017 3:30,6/10/2017 3:59,1730,Wabash Ave & Adams St,Michigan Ave & Jackson Blvd,Customer,,
1395561,6/21/2017 18:40,6/21/2017 19:03,1380,Ogden Ave & Chicago Ave,Spaulding Ave & Armitage Ave,Subscriber,Female,1975
1426572,6/23/2017 16:51,6/23/2017 17:05,817,Milwaukee Ave & Grand Ave,Wells St & Evergreen Ave,Customer,,
779802,5/10/2017 13:24,5/10/2017 13:28,257,Damen Ave & Wellington Ave,Ashland Ave & Wellington Ave,Subscriber,Male,1975
1119924,6/5/2017 8:28,6/5/2017 9:03,2081,Theater on the Lake,Canal St & Monroe St (*),Subscriber,Male,1963
315204,3/7/2017 18:59,3/7/2017 19:02,211,Lake Park Ave & 47th St,Woodlawn Ave & Lake Park Ave,Subscriber,Male,1986
469802,4/7/2017 15:54,4/7/2017 16:05,670,Rush St & Cedar St,Sedgwick St & North Ave,Subscriber,Male,1968
303390,3/6/2017 9:37,3/6/2017 9:53,942,Wood St & Milwaukee Ave,Kingsbury St & Kinzie St,Subscriber,Male,1993
406328,3/27/2017 8:52,3/27/2017 9:07,896,Larrabee St & North Ave,Clinton St & Jackson Blvd,Subscriber,Male,1970
1292406,6/15/2017 16:33,6/15/2017 16:42,539,LaSalle St & Jackson Blvd,Clinton St & Madison St,Subscriber,Male,1956
930363,5/23/2017 6:53,5/23/2017 6:59,334,Campbell Ave & Fullerton Ave,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1983
1467553,6/25/2017 18:37,6/25/2017 19:04,1585,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
411772,3/28/2017 7:51,3/28/2017 7:59,490,Canal St & Adams St,Michigan Ave & Washington St,Subscriber,Male,1971
502110,4/10/2017 12:45,4/10/2017 12:53,518,Wells St & Elm St,Clark St & Chicago Ave,Customer,,
315016,3/7/2017 18:38,3/7/2017 18:47,570,Halsted St & Roscoe St,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1992
1490687,6/27/2017 8:25,6/27/2017 8:42,1024,Clark St & Schiller St,Clark St & Wellington Ave,Subscriber,Male,1954
163895,2/13/2017 8:40,2/13/2017 8:44,248,MLK Jr Dr & 29th St,McCormick Place,Subscriber,Male,1985
909499,5/21/2017 13:18,5/21/2017 13:25,433,Lakeview Ave & Fullerton Pkwy,Wells St & Concord Ln,Subscriber,Female,1984
1027478,5/30/2017 18:20,5/30/2017 18:24,213,Rhodes Ave & 32nd St,Fort Dearborn Dr & 31st St,Subscriber,Female,1995
1004870,5/29/2017 13:34,5/29/2017 13:48,864,Theater on the Lake,Racine Ave & Wrightwood Ave,Customer,,
1374114,6/20/2017 17:05,6/20/2017 17:09,264,Michigan Ave & Lake St,Millennium Park,Subscriber,Male,1965
389043,3/23/2017 18:51,3/23/2017 18:58,384,LaSalle St & Jackson Blvd,LaSalle St & Illinois St,Subscriber,Male,1988
375282,3/21/2017 16:16,3/21/2017 17:04,2924,Adler Planetarium,Orleans St & Merchandise Mart Plaza,Customer,,
1305303,6/16/2017 12:42,6/16/2017 13:04,1266,Carpenter St & Huron St,Lake Shore Dr & North Blvd,Subscriber,Male,1988
1021352,5/30/2017 12:47,5/30/2017 13:08,1266,Michigan Ave & Jackson Blvd,Adler Planetarium,Customer,,
1084810,6/3/2017 11:19,6/3/2017 11:51,1896,Lake Shore Dr & Monroe St,Shedd Aquarium,Customer,,
544351,4/15/2017 12:22,4/15/2017 13:19,3417,Lake Shore Dr & North Blvd,Sheffield Ave & Waveland Ave,Customer,,
1268402,6/13/2017 18:26,6/13/2017 18:30,216,Sheffield Ave & Fullerton Ave,Racine Ave & Wrightwood Ave,Subscriber,Male,1975
504665,4/10/2017 18:37,4/10/2017 18:42,272,Orleans St & Merchandise Mart Plaza,Desplaines St & Randolph St,Subscriber,Male,1990
116714,2/1/2017 18:54,2/1/2017 18:59,318,Sheffield Ave & Waveland Ave,Ashland Ave & Grace St,Subscriber,Male,1978
1300258,6/15/2017 23:04,6/15/2017 23:09,295,Ashland Ave & 13th St,Paulina St & 18th St,Subscriber,Female,1984
1184955,6/9/2017 6:43,6/9/2017 7:01,1089,Lake Shore Dr & Monroe St,Burnham Harbor,Customer,,
1480709,6/26/2017 16:59,6/26/2017 17:06,469,Sangamon St & Washington Blvd (*),Desplaines St & Kinzie St,Customer,,
443437,4/2/2017 16:24,4/2/2017 16:29,318,Kingsbury St & Erie St,Desplaines St & Kinzie St,Subscriber,Male,1961
253027,2/23/2017 15:05,2/23/2017 15:25,1194,Avers Ave & Belmont Ave,California Ave & North Ave,Subscriber,Male,1983
631918,4/23/2017 11:20,4/23/2017 11:28,502,Rush St & Hubbard St,Dearborn St & Adams St,Subscriber,Male,1967
61677,1/20/2017 20:41,1/20/2017 20:44,182,Sheridan Rd & Buena Ave,Sheridan Rd & Irving Park Rd,Subscriber,Female,1988
533049,4/14/2017 11:48,4/14/2017 11:53,282,Canal St & Monroe St (*),LaSalle St & Adams St,Subscriber,Male,1975
162547,2/13/2017 0:15,2/13/2017 0:20,284,Sheffield Ave & Fullerton Ave,Greenview Ave & Fullerton Ave,Subscriber,Male,1996
1538982,6/30/2017 10:23,6/30/2017 10:40,1037,Pine Grove Ave & Irving Park Rd,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1987
1140176,6/6/2017 14:27,6/6/2017 15:01,1986,Orleans St & Merchandise Mart Plaza,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1959
184615,2/16/2017 17:03,2/16/2017 17:12,537,Michigan Ave & Washington St,Clinton St & Madison St,Subscriber,Male,1968
1180836,6/8/2017 18:41,6/8/2017 19:00,1149,Lake Shore Dr & Monroe St,Cannon Dr & Fullerton Ave,Subscriber,Male,1990
494561,4/9/2017 16:17,4/9/2017 17:22,3926,Wabash Ave & Roosevelt Rd,Lake Park Ave & 47th St,Customer,,
1198196,6/9/2017 17:50,6/9/2017 17:58,475,Humboldt Blvd & Armitage Ave,Milwaukee Ave & Rockwell St,Subscriber,Male,1990
514757,4/12/2017 7:22,4/12/2017 7:32,619,Clark St & Armitage Ave,Racine Ave & Fullerton Ave,Subscriber,Male,1989
998394,5/28/2017 22:03,5/28/2017 22:05,133,Franklin St & Quincy St,Dearborn St & Adams St,Subscriber,Male,1968
286858,3/2/2017 17:50,3/2/2017 18:09,1136,Clinton St & Lake St,Sheffield Ave & Webster Ave,Subscriber,Male,1994
771282,5/9/2017 16:58,5/9/2017 17:02,266,Clark St & Randolph St,Clinton St & Washington Blvd,Subscriber,Male,1967
213767,2/19/2017 13:11,2/19/2017 13:21,595,Lake Shore Dr & Belmont Ave,Lake Shore Dr & Diversey Pkwy,Customer,,
925201,5/22/2017 17:12,5/22/2017 17:23,676,Lincoln Ave & Roscoe St,Broadway & Cornelia Ave,Subscriber,Male,1979
291326,3/3/2017 16:34,3/3/2017 16:38,231,Larrabee St & Kingsbury St,Franklin St & Chicago Ave,Subscriber,Male,1972
837536,5/15/2017 9:59,5/15/2017 10:18,1169,Ogden Ave & Chicago Ave,State St & Pearson St,Subscriber,Female,1992
449597,4/3/2017 21:15,4/3/2017 21:31,1004,Morgan St & 18th St,Racine Ave & Randolph St,Subscriber,Male,1981
267875,2/27/2017 11:48,2/27/2017 11:55,415,Western Ave & 21st St,Ogden Ave & Roosevelt Rd,Subscriber,Male,1949
584249,4/18/2017 13:35,4/18/2017 13:48,745,Ashland Ave & Chicago Ave,Hermitage Ave & Polk St,Subscriber,Male,1986
402131,3/26/2017 11:51,3/26/2017 12:04,794,Southport Ave & Roscoe St,Lake Shore Dr & Wellington Ave,Subscriber,Male,1978
533045,4/14/2017 11:48,4/14/2017 12:08,1235,Dusable Harbor,Dusable Harbor,Subscriber,Female,1971
1186993,6/9/2017 8:27,6/9/2017 8:38,649,Clark St & Lincoln Ave,Rush St & Superior St,Subscriber,Male,1982
365110,3/20/2017 7:10,3/20/2017 7:22,720,Wood St & Division St,Morgan St & Lake St,Subscriber,Female,1989
236240,2/21/2017 17:37,2/21/2017 17:45,511,Halsted St & Blackhawk St (*),Paulina Ave & North Ave,Subscriber,Female,1989
287456,3/2/2017 19:21,3/2/2017 19:28,460,Clark St & Montrose Ave,Southport Ave & Waveland Ave,Subscriber,Male,1966
156254,2/11/2017 11:16,2/11/2017 11:18,148,Larrabee St & Oak St,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1987
210571,2/19/2017 10:40,2/19/2017 10:52,705,Racine Ave & 18th St,Sangamon St & Washington Blvd (*),Subscriber,Male,1981
977097,5/27/2017 15:39,5/27/2017 15:58,1109,Lake Shore Dr & North Blvd,Theater on the Lake,Customer,,
531793,4/14/2017 9:00,4/14/2017 9:05,285,Blackstone Ave & Hyde Park Blvd,Lake Park Ave & 56th St,Subscriber,Male,1966
817395,5/13/2017 16:28,5/13/2017 16:39,642,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Ohio St,Subscriber,Female,1992
669936,4/26/2017 7:43,4/26/2017 8:07,1411,Sedgwick St & Webster Ave,Clark St & Randolph St,Subscriber,Female,1975
312972,3/7/2017 16:34,3/7/2017 16:38,277,Racine Ave & Congress Pkwy,Morgan St & Polk St,Subscriber,Male,1989
165946,2/13/2017 16:09,2/13/2017 16:28,1169,Daley Center Plaza,Hampden Ct & Diversey Pkwy,Subscriber,Male,1970
1295734,6/15/2017 18:05,6/15/2017 18:22,1039,Theater on the Lake,Broadway & Waveland Ave,Customer,,
1284048,6/15/2017 7:01,6/15/2017 7:09,482,Lake Shore Dr & Diversey Pkwy,Clark St & Armitage Ave,Subscriber,Female,1966
106710,1/30/2017 21:25,1/30/2017 21:37,700,Racine Ave & Fullerton Ave,Paulina Ave & North Ave,Subscriber,Female,1984
809594,5/13/2017 10:25,5/13/2017 10:32,376,Rush St & Hubbard St,Clark St & Lake St,Subscriber,Male,1992
863293,5/16/2017 20:00,5/16/2017 20:06,330,Clark St & Montrose Ave,Southport Ave & Waveland Ave,Subscriber,Male,1986
854936,5/16/2017 13:15,5/16/2017 13:26,630,Wabash Ave & 8th St,Clinton St & Tilden St,Subscriber,Female,1986
232560,2/21/2017 11:17,2/21/2017 11:49,1927,Canal St & Madison St,Shedd Aquarium,Customer,,
1377053,6/20/2017 18:29,6/20/2017 18:51,1329,Clark St & Wellington Ave,Wells St & Concord Ln,Subscriber,Male,1987
1443417,6/24/2017 14:55,6/24/2017 15:08,781,California Ave & Francis Pl,Spaulding Ave & Division St,Subscriber,Male,1983
73605,1/23/2017 7:51,1/23/2017 8:00,487,Clinton St & Madison St,Wells St & Huron St,Subscriber,Male,1980
907539,5/21/2017 11:31,5/21/2017 11:43,675,Southport Ave & Belmont Ave,Racine Ave & Wrightwood Ave,Customer,,
527512,4/13/2017 17:24,4/13/2017 17:28,269,Damen Ave & Pierce Ave,Damen Ave & Charleston St,Subscriber,Female,1985
943478,5/24/2017 17:25,5/24/2017 17:44,1146,Dearborn St & Adams St,MLK Jr Dr & 29th St,Subscriber,Male,1991
1330736,6/17/2017 21:52,6/17/2017 22:16,1428,Theater on the Lake,Streeter Dr & Grand Ave,Customer,,
520802,4/12/2017 17:11,4/12/2017 17:23,689,Aberdeen St & Monroe St,Damen Ave & Grand Ave,Subscriber,Female,1991
