,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
792005,2/2/2017 19:31,2/2/2017 19:39,466,E 31 St & 3 Ave,E 40 St & 5 Ave,Subscriber,Male,1953
4436305,5/18/2017 13:34,5/18/2017 13:46,702,1 Ave & E 30 St,W 31 St & 7 Ave,Subscriber,Female,1976
3315729,4/26/2017 10:13,4/26/2017 10:20,388,Centre St & Chambers St,Pike St & E Broadway,Subscriber,Male,1979
2107093,3/26/2017 19:36,3/26/2017 19:40,261,Emerson Pl & Myrtle Ave,Adelphi St & Myrtle Ave,Subscriber,Male,1983
3272462,4/24/2017 17:39,4/24/2017 17:43,227,E 3 St & 1 Ave,E 11 St & 1 Ave,Subscriber,Male,1969
1539898,3/1/2017 16:17,3/1/2017 16:40,1368,Greenwich Ave & 8 Ave,Grand St & Elizabeth St,Customer,,
1907410,3/20/2017 8:16,3/20/2017 8:37,1230,E 14 St & Avenue B,Broadway & W 41 St,Subscriber,Male,1989
5814985,6/13/2017 18:09,6/13/2017 18:24,911,Clinton St & Joralemon St,Carroll St & 6 Ave,Subscriber,Male,1979
1397279,2/25/2017 13:21,2/25/2017 13:40,1107,W 64 St & West End Ave,11 Ave & W 59 St,,Male,1992
4462823,5/18/2017 19:26,5/18/2017 19:40,826,E 6 St & Avenue B,Cooper Square & E 7 St,Subscriber,Male,1986
3357567,4/27/2017 9:27,4/27/2017 9:32,298,Leonard St & Church St,Barclay St & Church St,Subscriber,Male,1964
3821820,5/6/2017 8:33,5/6/2017 9:09,2135,Bergen St & Smith St,LaGuardia Pl & W 3 St,Subscriber,Male,1980
4260325,5/15/2017 17:37,5/15/2017 17:45,484,E 55 St & 3 Ave,Lexington Ave & E 29 St,Subscriber,Male,1984
2263698,4/1/2017 17:58,4/1/2017 18:10,714,W 39 St & 9 Ave,Greenwich Ave & 8 Ave,Subscriber,Male,1993
6717631,6/29/2017 12:50,6/29/2017 13:06,942,1 Ave & E 78 St,E 53 St & Madison Ave,Subscriber,Male,1990
592080,1/26/2017 20:05,1/26/2017 20:11,409,E 55 St & 3 Ave,E 74 St & 1 Ave,Subscriber,Male,1988
5604366,6/9/2017 22:34,6/9/2017 22:37,190,Fulton St & Adams St,Johnson St & Gold St,Subscriber,Male,1991
6353529,6/23/2017 10:35,6/23/2017 10:48,823,W 70 St & Amsterdam Ave,Pershing Square North,Subscriber,Male,1970
317875,1/16/2017 10:46,1/16/2017 10:49,166,1 Ave & E 44 St,E 51 St & 1 Ave,Subscriber,,
1134238,2/18/2017 13:58,2/18/2017 14:06,480,Broadway & E 22 St,W 17 St & 8 Ave,Subscriber,Female,1992
6771977,6/30/2017 9:47,6/30/2017 9:55,456,1 Ave & E 16 St,E 33 St & 2 Ave,Subscriber,Female,1991
4872266,5/27/2017 13:17,5/27/2017 13:58,2503,Washington St & Gansevoort St,Peck Slip & Front St,Customer,,
5972925,6/16/2017 9:43,6/16/2017 9:45,171,W 20 St & 7 Ave,W 24 St & 7 Ave,Subscriber,Male,1985
118726,1/6/2017 17:39,1/6/2017 17:57,1075,Mercer St & Bleecker St,Madison St & Montgomery St,Subscriber,Male,1969
3236209,4/23/2017 20:12,4/23/2017 20:31,1136,Lexington Ave & E 24 St,W 47 St & 10 Ave,Subscriber,Male,1966
1662457,3/6/2017 8:32,3/6/2017 8:39,410,Catherine St & Monroe St,Allen St & Hester St,Subscriber,Female,1982
2867061,4/15/2017 20:19,4/15/2017 20:38,1158,Howard St & Centre St,University Pl & E 14 St,Subscriber,Male,1991
1560164,3/2/2017 6:31,3/2/2017 6:35,241,W 52 St & 9 Ave,Broadway & W 60 St,Subscriber,Male,1989
2639051,4/11/2017 13:53,4/11/2017 14:06,775,E 9 St & Avenue C,Great Jones St,Subscriber,Male,1984
1184935,2/19/2017 18:56,2/19/2017 19:02,361,W 24 St & 7 Ave,11 Ave & W 27 St,Subscriber,Female,1959
1204682,2/20/2017 14:13,2/20/2017 14:23,584,W 14 St & The High Line,West St & Chambers St,Subscriber,Male,1977
2634757,4/11/2017 12:21,4/11/2017 12:45,1416,Pioneer St & Richards St,14 St & 7 Ave,Customer,,
278122,1/13/2017 19:20,1/13/2017 19:30,595,Fulton St & William St,Watts St & Greenwich St,Subscriber,Male,1962
783883,2/2/2017 17:04,2/2/2017 17:17,765,W 26 St & 10 Ave,Pershing Square North,Subscriber,Female,1984
1319155,2/23/2017 17:10,2/23/2017 17:27,962,W 38 St & 8 Ave,1 Ave & E 18 St,Subscriber,Male,1985
1887002,3/17/2017 16:51,3/17/2017 17:01,618,Centre St & Chambers St,Henry St & Poplar St,Subscriber,Male,1971
373810,1/18/2017 17:02,1/18/2017 17:12,573,E 32 St & Park Ave,E 55 St & Lexington Ave,Subscriber,Male,1959
1951898,3/21/2017 16:33,3/21/2017 16:45,750,E 47 St & 1 Ave,W 33 St & 7 Ave,Subscriber,Male,1966
1099624,2/17/2017 8:55,2/17/2017 9:06,645,Monroe St & Bedford Ave,Hanson Pl & Ashland Pl,Subscriber,Female,1990
1608032,3/3/2017 12:33,3/3/2017 12:39,350,W 20 St & 7 Ave,W 24 St & 7 Ave,Subscriber,Male,1965
2236556,3/30/2017 20:51,3/30/2017 20:56,301,W 15 St & 7 Ave,W 22 St & 8 Ave,Subscriber,Female,1972
6424598,6/24/2017 17:14,6/24/2017 17:22,488,Broadway & W 49 St,W 33 St & 7 Ave,Subscriber,Male,1965
3749105,5/4/2017 8:49,5/4/2017 9:09,1212,1 Ave & E 94 St,Pershing Square North,Subscriber,Male,1981
4656147,5/22/2017 18:56,5/22/2017 19:03,417,E 17 St & Broadway,1 Ave & E 18 St,Subscriber,Male,1968
3205033,4/23/2017 12:45,4/23/2017 12:56,683,Milton St & Franklin St,S 3 St & Bedford Ave,Subscriber,Male,1990
6756792,6/29/2017 23:15,6/29/2017 23:28,787,Central Park West & W 76 St,W 100 St & Broadway,Subscriber,Female,1989
1376687,2/24/2017 19:24,2/24/2017 19:33,542,Market St & Cherry St,Stanton St & Mangin St,Subscriber,Male,1998
792437,2/2/2017 19:44,2/2/2017 19:54,603,W 18 St & 6 Ave,1 Ave & E 16 St,Subscriber,Female,1992
4563905,5/20/2017 15:51,5/20/2017 16:01,635,E 81 St & 3 Ave,Central Park West & W 85 St,Subscriber,Female,1989
52848,1/4/2017 12:36,1/4/2017 13:03,1658,Fulton St & Utica Ave,Bedford Ave & Nassau Ave,Subscriber,Male,1962
435822,1/20/2017 11:38,1/20/2017 11:53,887,Broadway & W 29 St,Bank St & Hudson St,Subscriber,Female,1981
6614024,6/27/2017 19:15,6/27/2017 19:20,261,E 25 St & 2 Ave,E 20 St & FDR Drive,Subscriber,Male,1981
688966,1/30/2017 16:22,1/30/2017 16:29,417,E 48 St & 5 Ave,W 33 St & 7 Ave,Subscriber,Male,1974
5430509,6/7/2017 10:20,6/7/2017 10:32,742,Broadway & Battery Pl,Warren St & Church St,Subscriber,Male,1975
3374912,4/27/2017 16:09,4/27/2017 16:23,813,1 Ave & E 30 St,W 38 St & 8 Ave,Subscriber,Male,1987
3713856,5/3/2017 16:47,5/3/2017 17:01,813,W 44 St & 5 Ave,9 Ave & W 28 St,Subscriber,Male,1964
1712942,3/7/2017 18:57,3/7/2017 19:01,208,Plaza St West & Flatbush Ave,Garfield Pl & 8 Ave,Subscriber,Male,1970
5827255,6/13/2017 20:34,6/13/2017 20:38,239,Cooper Square & E 7 St,Broadway & E 14 St,Subscriber,Male,1982
3534280,4/30/2017 12:55,4/30/2017 13:05,599,Bond St & Fulton St,York St & Jay St,Subscriber,Male,1991
670986,1/29/2017 21:40,1/29/2017 21:50,610,W 34 St & 11 Ave,W 25 St & 6 Ave,Subscriber,Male,1981
4323295,5/16/2017 17:46,5/16/2017 18:06,1207,Lexington Ave & E 29 St,Allen St & Rivington St,Subscriber,Female,1982
4688423,5/23/2017 13:53,5/23/2017 14:11,1039,Union Ave & N 12 St,Graham Ave & Conselyea St,Subscriber,Male,1985
591000,1/26/2017 19:30,1/26/2017 19:50,1208,Lafayette St & E 8 St,W 20 St & 7 Ave,Subscriber,Male,1967
2740744,4/13/2017 11:57,4/13/2017 12:00,145,W 31 St & 7 Ave,W 24 St & 7 Ave,Subscriber,Male,1970
5735466,6/12/2017 12:39,6/12/2017 12:48,542,W 55 St & 6 Ave,W 67 St & Broadway,Subscriber,Female,1986
6270943,6/22/2017 5:30,6/22/2017 5:36,350,Pershing Square North,FDR Drive & E 35 St,Subscriber,Male,1975
1305931,2/23/2017 10:52,2/23/2017 11:12,1225,E 72 St & Park Ave,E 43 St & 2 Ave,Subscriber,Male,1964
3400372,4/28/2017 6:38,4/28/2017 6:54,947,W 52 St & 9 Ave,E 25 St & 2 Ave,Subscriber,Male,1983
2649286,4/11/2017 17:01,4/11/2017 17:33,1958,Vesey Pl & River Terrace,W 44 St & 5 Ave,Subscriber,Male,1958
1418550,2/26/2017 9:43,2/26/2017 9:47,237,Amsterdam Ave & W 79 St,W 84 St & Columbus Ave,Subscriber,Male,1976
4504979,5/19/2017 15:05,5/19/2017 16:08,3787,E 45 St & 3 Ave,W 16 St & The High Line,Subscriber,Male,1969
240254,1/12/2017 18:58,1/12/2017 19:16,1079,Madison Ave & E 99 St,W 67 St & Broadway,Subscriber,Male,1967
518123,1/24/2017 11:08,1/24/2017 11:13,299,W 11 St & 6 Ave,Lafayette St & E 8 St,Subscriber,Female,1973
6370340,6/23/2017 16:17,6/23/2017 16:23,369,Cumberland St & Lafayette Ave,Emerson Pl & Myrtle Ave,Subscriber,Male,1960
4684670,5/23/2017 12:26,5/23/2017 13:19,3148,E 75 St & 3 Ave,Suffolk St & Stanton St,Customer,,
2952938,4/17/2017 17:27,4/17/2017 17:33,336,W 26 St & 10 Ave,W 20 St & 8 Ave,Subscriber,Male,1967
999978,2/13/2017 19:47,2/13/2017 20:19,1900,11 Ave & W 27 St,E 2 St & 2 Ave E,Subscriber,Male,1986
2320380,4/3/2017 9:25,4/3/2017 9:28,165,W 26 St & 8 Ave,8 Ave & W 31 St,Subscriber,Male,1953
3607414,5/1/2017 19:08,5/1/2017 19:17,497,Mott St & Prince St,E 17 St & Broadway,Subscriber,Female,1984
727349,2/1/2017 6:01,2/1/2017 6:32,1880,Amsterdam Ave & W 73 St,6 Ave & Broome St,Subscriber,Female,1961
2499192,4/8/2017 14:03,4/8/2017 14:08,330,Mott St & Prince St,MacDougal St & Prince St,Subscriber,Male,1979
3808776,5/5/2017 17:37,5/5/2017 17:48,687,W 49 St & 8 Ave,E 58 St & 3 Ave,Subscriber,Male,1975
4401261,5/17/2017 19:49,5/17/2017 19:56,390,FDR Drive & E 35 St,E 33 St & 5 Ave,Subscriber,Male,1991
6418035,6/24/2017 15:45,6/24/2017 16:22,2199,E 33 St & 5 Ave,Washington St & Gansevoort St,Subscriber,Female,1976
2518852,4/8/2017 21:42,4/8/2017 21:56,818,Cherry St,E 10 St & Avenue A,Customer,,
5153884,6/2/2017 6:13,6/2/2017 6:49,2191,12 St & 4 Ave,N 6 St & Bedford Ave,Subscriber,Male,1972
2740670,4/13/2017 11:56,4/13/2017 12:34,2313,W 37 St & 10 Ave,Howard St & Centre St,Subscriber,Male,1974
1716994,3/7/2017 21:00,3/7/2017 21:07,410,8 Ave & W 31 St,W 20 St & 7 Ave,Subscriber,Male,1976
4645329,5/22/2017 8:27,5/22/2017 8:37,595,Fulton St & Rockwell Pl,Berkeley Pl & 6 Ave,Subscriber,Female,1978
3860923,5/6/2017 19:39,5/6/2017 19:48,548,E 20 St & Park Ave,E 23 St & 1 Ave,Subscriber,Male,1986
1243827,2/21/2017 17:27,2/21/2017 17:46,1154,South St & Gouverneur Ln,Avenue D & E 8 St,Subscriber,Male,1986
3130976,4/21/2017 13:33,4/21/2017 13:43,578,Lexington Ave & E 63 St,E 76 St & Park Ave,Subscriber,Female,1965
3109555,4/20/2017 19:38,4/20/2017 19:49,678,Pershing Square North,E 17 St & Broadway,Subscriber,Male,1968
3423693,4/28/2017 13:39,4/28/2017 14:00,1268,Central Park North & Adam Clayton Powell Blvd,Central Park West & W 76 St,Customer,,
6291528,6/22/2017 11:44,6/22/2017 11:51,441,St Marks Pl & 2 Ave,Howard St & Centre St,Subscriber,Male,1988
5337132,6/5/2017 13:21,6/5/2017 13:28,415,W 52 St & 5 Ave,Pershing Square South,Subscriber,Male,1979
6383252,6/23/2017 18:45,6/23/2017 18:48,170,Riverside Blvd & W 67 St,Riverside Blvd & W 67 St,Subscriber,Male,1999
1729242,3/8/2017 9:25,3/8/2017 9:45,1211,E 89 St & York Ave,Broadway & W 53 St,Subscriber,Male,1983
742101,2/1/2017 13:25,2/1/2017 13:32,450,E 24 St & Park Ave S,E 13 St & Avenue A,Subscriber,Male,1976
5245030,6/3/2017 14:46,6/3/2017 14:48,110,Washington Ave & Greene Ave,Washington Ave & Greene Ave,Subscriber,Female,1985
1939175,3/21/2017 9:00,3/21/2017 9:05,298,1 Ave & E 78 St,E 88 St & 1 Ave,Subscriber,Male,1981
5219275,6/3/2017 0:19,6/3/2017 0:37,1090,Stanton St & Chrystie St,Broadway & Whipple St,Subscriber,Male,1986
2125970,3/27/2017 18:13,3/27/2017 18:29,953,Lafayette Ave & Fort Greene Pl,Marcus Garvey Blvd & Macon St,Subscriber,Male,1979
3886132,5/7/2017 14:57,5/7/2017 15:20,1372,Hicks St & Montague St,6 Ave & Canal St,Subscriber,Male,1988
6167602,6/20/2017 15:18,6/20/2017 15:37,1148,1 Pl & Clinton St,S Portland Ave & Hanson Pl,Subscriber,Male,1949
5060316,5/31/2017 17:18,5/31/2017 17:23,313,W 37 St & 5 Ave,E 30 St & Park Ave S,Subscriber,Female,1975
6211141,6/21/2017 8:13,6/21/2017 8:20,391,Putnam Ave & Throop Ave,Kosciuszko St & Nostrand Ave,Subscriber,Male,1978
4391985,5/17/2017 18:14,5/17/2017 18:30,954,W 100 St & Broadway,Madison Ave & E 82 St,Subscriber,Female,1991
4146396,5/12/2017 12:44,5/12/2017 12:51,438,W 13 St & 5 Ave,MacDougal St & Prince St,Subscriber,Male,1967
6019804,6/17/2017 9:19,6/17/2017 9:52,1974,W 31 St & 7 Ave,5 Ave & E 73 St,Customer,,
2448524,4/6/2017 23:26,4/6/2017 23:42,991,Sullivan St & Washington Sq,Cliff St & Fulton St,Subscriber,Male,1996
982927,2/13/2017 8:30,2/13/2017 8:35,342,Bayard St & Baxter St,Canal St & Rutgers St,Subscriber,Male,1962
2721575,4/12/2017 22:15,4/12/2017 22:32,1054,W 27 St & 10 Ave,E 14 St & Avenue B,Subscriber,Male,1981
4372731,5/17/2017 14:00,5/17/2017 14:16,962,W 37 St & Broadway,Cooper Square & E 7 St,Subscriber,Male,1992
5074484,5/31/2017 19:28,5/31/2017 19:44,956,DeKalb Ave & Vanderbilt Ave,Smith St & 9 St,Subscriber,Male,1985
6277189,6/22/2017 8:05,6/22/2017 8:09,229,St Marks Pl & 1 Ave,1 Ave & E 18 St,Subscriber,Male,1965
467629,1/21/2017 16:30,1/21/2017 16:44,824,W 87 St  & Amsterdam Ave,1 Ave & E 78 St,Subscriber,Male,1988
756868,2/1/2017 19:23,2/1/2017 19:27,239,W 43 St & 10 Ave,W 49 St & 8 Ave,Subscriber,Male,1975
5835646,6/14/2017 6:51,6/14/2017 6:53,139,Great Jones St,Lafayette St & E 8 St,Subscriber,Male,1977
2010248,3/23/2017 15:25,3/23/2017 15:39,784,E 58 St & 3 Ave,W 45 St & 8 Ave,Subscriber,Male,1977
1153471,2/19/2017 1:10,2/19/2017 1:15,253,9 Ave & W 45 St,11 Ave & W 41 St,Subscriber,Male,1992
6792864,6/30/2017 16:10,6/30/2017 16:18,467,W 47 St & 10 Ave,11 Ave & W 27 St,Subscriber,Male,1982
6184158,6/20/2017 18:24,6/20/2017 21:55,12640,Avenue D & E 3 St,E 9 St & Avenue C,Subscriber,Male,1991
1498763,2/28/2017 15:15,2/28/2017 15:22,442,8 Ave & W 31 St,Broadway & W 24 St,Subscriber,Male,1979
736369,2/1/2017 9:27,2/1/2017 9:29,147,University Pl & E 8 St,Washington Pl & Broadway,Subscriber,Male,1953
1867194,3/13/2017 14:11,3/13/2017 14:23,774,Amsterdam Ave & W 73 St,Broadway & W 41 St,Subscriber,Male,1963
3144021,4/21/2017 17:41,4/21/2017 17:45,188,W 24 St & 7 Ave,W 15 St & 7 Ave,Subscriber,Male,1987
1216192,2/20/2017 18:15,2/20/2017 18:37,1311,8 Ave & W 33 St,Washington Pl & 6 Ave,Subscriber,Male,1987
1039047,2/15/2017 8:41,2/15/2017 8:59,1081,E 91 St & 2 Ave,1 Ave & E 44 St,Subscriber,Male,1990
1289615,2/22/2017 20:34,2/22/2017 20:38,230,Lafayette Ave & Classon Ave,Willoughby Ave & Hall St,Subscriber,Female,1965
1618623,3/3/2017 17:47,3/3/2017 18:22,2113,E 68 St & 3 Ave,Cliff St & Fulton St,Subscriber,Male,1988
1657323,3/6/2017 0:00,3/6/2017 0:06,332,Fulton St & Broadway,Little West St & 1 Pl,Subscriber,Male,1985
446217,1/20/2017 19:20,1/20/2017 19:32,755,Centre St & Chambers St,Columbia Heights & Cranberry St,Subscriber,Male,1974
5960560,6/16/2017 6:19,6/16/2017 6:21,93,W 89 St & Columbus Ave,W 87 St  & Amsterdam Ave,Subscriber,Male,1981
1835257,3/11/2017 15:08,3/11/2017 15:24,991,Little West St & 1 Pl,Grand St & Elizabeth St,Subscriber,Male,1982
6549226,6/26/2017 19:16,6/26/2017 19:23,430,10 St & 7 Ave,14 St & 5 Ave,Subscriber,Male,1979
1232642,2/21/2017 10:35,2/21/2017 10:45,605,5 Ave & E 73 St,Broadway & W 58 St,Subscriber,Female,1988
3016016,4/18/2017 18:39,4/18/2017 18:49,636,W 43 St & 6 Ave,Broadway & W 58 St,Subscriber,Male,1965
5814276,6/13/2017 18:03,6/13/2017 18:13,620,Broadway & W 24 St,Allen St & Stanton St,Subscriber,Male,1997
886233,2/6/2017 17:09,2/6/2017 17:23,842,W 45 St & 6 Ave,Cooper Square & E 7 St,Subscriber,Male,1985
1093487,2/16/2017 23:21,2/16/2017 23:31,566,MacDougal St & Washington Sq,1 Ave & E 16 St,Subscriber,Female,1965
1746599,3/8/2017 17:06,3/8/2017 17:31,1451,South End Ave & Liberty St,W 34 St & 11 Ave,Subscriber,Male,1957
3672885,5/2/2017 20:18,5/2/2017 20:30,693,E 48 St & 3 Ave,E 24 St & Park Ave S,Subscriber,Male,1989
555487,1/25/2017 18:53,1/25/2017 19:10,1000,MacDougal St & Prince St,Broadway & W 49 St,Subscriber,Male,1952
3174159,4/22/2017 14:30,4/22/2017 14:58,1655,Grand Army Plaza & Central Park S,E 40 St & 5 Ave,Customer,,
6782163,6/30/2017 13:21,6/30/2017 13:42,1258,9 Ave & W 28 St,Bayard St & Baxter St,Subscriber,Male,1975
1494712,2/28/2017 13:15,2/28/2017 13:27,712,W 27 St & 7 Ave,E 25 St & 2 Ave,Subscriber,Female,1992
3266743,4/24/2017 16:21,4/24/2017 16:28,433,E 39 St & 3 Ave,E 23 St & 1 Ave,Subscriber,Male,1983
5223164,6/3/2017 9:17,6/3/2017 9:21,279,W 15 St & 7 Ave,Broadway & E 14 St,Subscriber,Male,1982
4183471,5/13/2017 10:55,5/13/2017 10:57,136,W 27 St & 10 Ave,W 26 St & 8 Ave,Subscriber,Male,1969
6572797,6/27/2017 9:03,6/27/2017 9:31,1727,Riverside Dr & W 82 St,W 21 St & 6 Ave,Subscriber,Male,1971
4864449,5/27/2017 11:12,5/27/2017 11:16,269,Murray St & Greenwich St,Duane St & Greenwich St,Subscriber,Male,1973
4250727,5/15/2017 15:13,5/15/2017 15:25,719,Grand Army Plaza & Central Park S,W 33 St & 7 Ave,Subscriber,,
1886007,3/17/2017 15:10,3/17/2017 15:19,538,Broadway & E 22 St,W 33 St & 7 Ave,Subscriber,Male,1972
5721265,6/12/2017 8:04,6/12/2017 8:17,791,8 Ave & W 31 St,Grand Army Plaza & Central Park S,Subscriber,Male,1961
2456463,4/7/2017 8:54,4/7/2017 8:58,242,W 37 St & 10 Ave,W 38 St & 8 Ave,Subscriber,Male,1941
5298217,6/4/2017 14:38,6/4/2017 14:58,1173,1 Ave & E 44 St,Pershing Square North,Customer,,
6763304,6/30/2017 7:54,6/30/2017 8:03,532,E 20 St & FDR Drive,E 17 St & Broadway,Subscriber,Female,1982
2197796,3/29/2017 21:48,3/29/2017 22:08,1163,Park Ave & St Edwards St,Division St & Bowery,Subscriber,Female,1996
4828762,5/26/2017 15:04,5/26/2017 15:11,384,E 20 St & Park Ave,E 23 St & 1 Ave,Subscriber,Female,1978
2483794,4/7/2017 22:22,4/7/2017 22:38,943,9 Ave & W 22 St,W 52 St & 11 Ave,Subscriber,Male,1980
5690878,6/11/2017 15:37,6/11/2017 15:42,338,Catherine St & Monroe St,Madison St & Clinton St,Subscriber,Female,1975
5534311,6/8/2017 20:36,6/8/2017 20:40,266,E 12 St & 3 Ave,Cooper Square & E 7 St,Subscriber,Male,1973
6485602,6/25/2017 18:43,6/25/2017 18:50,427,West St & Chambers St,Little West St & 1 Pl,Customer,Male,1963
4377967,5/17/2017 15:42,5/17/2017 15:52,619,W 20 St & 11 Ave,Carmine St & 6 Ave,Subscriber,Male,1990
4474758,5/19/2017 1:39,5/19/2017 1:43,244,E 88 St & 1 Ave,E 81 St & York Ave,Subscriber,Male,1986
5806812,6/13/2017 16:47,6/13/2017 16:52,310,E 89 St & 3 Ave,E 109 St & 3 Ave,Subscriber,Male,1972
2351890,4/3/2017 21:40,4/3/2017 21:53,763,University Pl & E 14 St,Avenue D & E 12 St,Subscriber,Male,1977
4116994,5/11/2017 19:42,5/11/2017 20:02,1225,E 7 St & Avenue A,W 15 St & 7 Ave,Subscriber,Male,1969
3469351,4/29/2017 10:40,4/29/2017 10:48,525,Broad St & Bridge St,West St & Chambers St,Subscriber,Male,1974
5705129,6/11/2017 19:13,6/11/2017 19:40,1629,Norman Ave & Leonard St - 2,DeKalb Ave & Hudson Ave,Subscriber,Male,1988
3228225,4/23/2017 17:38,4/23/2017 17:45,445,Greenwich Ave & Charles St,E 10 St & Avenue A,Subscriber,Male,1989
2937607,4/17/2017 12:32,4/17/2017 12:55,1349,Hicks St & Montague St,Brooklyn Bridge Park - Pier 2,Customer,,
6096442,6/18/2017 21:28,6/18/2017 21:52,1423,Union Ave & N 12 St,E 7 St & Avenue A,Subscriber,Female,1957
2144279,3/28/2017 9:51,3/28/2017 9:58,383,W 13 St & 5 Ave,W 21 St & 6 Ave,Subscriber,Male,1946
6215733,6/21/2017 8:55,6/21/2017 9:11,936,Cleveland Pl & Spring St,W 25 St & 6 Ave,Subscriber,Male,1991
1371614,2/24/2017 18:02,2/24/2017 18:08,352,E 17 St & Broadway,W 13 St & 6 Ave,Subscriber,Male,1960
4753971,5/24/2017 15:36,5/24/2017 15:53,1004,Hanson Pl & Ashland Pl,Bond St & Bergen St,Subscriber,Female,1989
3348959,4/27/2017 7:16,4/27/2017 8:00,2635,Graham Ave & Grand St,1 Ave & E 44 St,Subscriber,Male,1967
3775523,5/4/2017 17:13,5/4/2017 17:19,379,W 33 St & 7 Ave,Lexington Ave & E 29 St,Subscriber,Male,1984
4749740,5/24/2017 14:12,5/24/2017 14:26,842,Central Park S & 6 Ave,5 Ave & E 73 St,Customer,,
3258789,4/24/2017 12:55,4/24/2017 13:07,768,W 24 St & 7 Ave,West St & Chambers St,Subscriber,Male,1962
5048416,5/31/2017 14:12,5/31/2017 14:19,450,W 37 St & 10 Ave,Broadway & W 49 St,Subscriber,Female,1986
4749584,5/24/2017 14:09,5/24/2017 14:24,914,Little West St & 1 Pl,W 20 St & 11 Ave,Subscriber,Male,1946
1651922,3/5/2017 16:45,3/5/2017 16:54,534,W 22 St & 10 Ave,W 18 St & 6 Ave,Subscriber,Male,1991
5062678,5/31/2017 17:38,5/31/2017 17:47,505,E 58 St & Madison Ave,Central Park West & W 68 St,Subscriber,Female,1968
6146694,6/20/2017 8:25,6/20/2017 8:32,393,W 15 St & 7 Ave,Broadway & W 24 St,Subscriber,Male,1992
532009,1/25/2017 8:39,1/25/2017 8:59,1194,W 47 St & 10 Ave,Lexington Ave & E 63 St,Subscriber,Male,1959
6643828,6/28/2017 10:10,6/28/2017 10:12,123,E 58 St & 3 Ave,E 53 St & 3 Ave,Subscriber,Male,1969
116230,1/6/2017 16:38,1/6/2017 16:42,265,W 24 St & 7 Ave,8 Ave & W 16 St,Subscriber,Female,1984
1791532,3/9/2017 16:53,3/9/2017 17:10,1011,E 45 St & 3 Ave,1 Ave & E 78 St,Subscriber,Male,1978
2865898,4/15/2017 19:39,4/15/2017 20:12,1932,E 33 St & 2 Ave,E 11 St & 2 Ave,Subscriber,Male,1988
6426346,6/24/2017 17:38,6/24/2017 17:48,605,Lispenard St & Broadway,South End Ave & Liberty St,Subscriber,Male,1993
520248,1/24/2017 17:05,1/24/2017 17:43,2267,E 15 St & 3 Ave,Broadway & E 14 St,Subscriber,Male,1971
6066172,6/18/2017 13:20,6/18/2017 13:26,310,W 4 St & 7 Ave S,Christopher St & Greenwich St,Subscriber,Male,1976
727414,2/1/2017 6:09,2/1/2017 6:14,329,W 42 St & 8 Ave,Broadway & W 55 St,Subscriber,Male,1993
924476,2/8/2017 7:33,2/8/2017 7:57,1482,Pershing Square South,Greenwich St & Hubert St,Subscriber,Male,1974
5686045,6/11/2017 14:25,6/11/2017 14:30,335,Water - Whitehall Plaza,Liberty St & Broadway,Subscriber,Male,1975
1208426,2/20/2017 15:29,2/20/2017 15:54,1502,Grand Army Plaza & Plaza St West,Grand Army Plaza & Plaza St West,Subscriber,Female,1984
4997083,5/30/2017 13:49,5/30/2017 14:04,880,Greenwich St & W Houston St,E 24 St & Park Ave S,Subscriber,Male,1986
5138834,6/1/2017 19:02,6/1/2017 19:09,410,W 13 St & Hudson St,Lafayette St & E 8 St,Subscriber,Male,1992
6478431,6/25/2017 17:00,6/25/2017 17:20,1187,W 52 St & 6 Ave,E 58 St & 3 Ave,Customer,,
5554035,6/9/2017 9:23,6/9/2017 9:51,1674,E 11 St & Broadway,W 45 St & 6 Ave,Customer,,
3348872,4/27/2017 7:13,4/27/2017 7:21,499,Broadway & W 60 St,E 55 St & Lexington Ave,Subscriber,Male,1977
2191923,3/29/2017 18:59,3/29/2017 19:22,1397,E 58 St & 3 Ave,MacDougal St & Prince St,Subscriber,Male,1968
2793618,4/14/2017 12:35,4/14/2017 12:40,272,E 33 St & 2 Ave,E 25 St & 2 Ave,Subscriber,Male,1990
4431156,5/18/2017 11:34,5/18/2017 11:46,760,West St & Chambers St,Carmine St & 6 Ave,Subscriber,Male,1949
6745422,6/29/2017 19:08,6/29/2017 19:16,474,Bond St & Schermerhorn St,Washington Park,Subscriber,Male,1973
5359521,6/5/2017 18:45,6/5/2017 18:55,605,E 16 St & 5 Ave,8 Ave & W 31 St,Subscriber,Male,1986
5602515,6/9/2017 21:26,6/9/2017 21:52,1597,9 Ave & W 22 St,E 11 St & 1 Ave,Subscriber,Male,1989
1791837,3/9/2017 16:58,3/9/2017 17:01,201,E 103 St & Lexington Ave,5 Ave & E 103 St,Subscriber,Male,1968
5514098,6/8/2017 16:49,6/8/2017 17:14,1488,S 5 Pl & S 4 St,Norfolk St & Broome St,Customer,,
6739325,6/29/2017 18:11,6/29/2017 18:13,163,Columbia St & Rivington St,Rivington St & Ridge St,Subscriber,Male,1965
